split,idx,speaker,duration,sr,text,n_eojeol,n_char,est_ratio,ratio_bin,dataset_split,sample_id
train,9359,182,5.1330625,16000,책가방 판매 직원 품절된 것은 아니고 아직 한개 남아있으니까요,9,26,0.33917633128643304,high(30%~),test,zk_00138
train,9364,182,6.9001875,16000,내년 일 월 일 일 담뱃값 이 천원 인상을 앞두고 인기 담배를 위주로 담배 품귀 현상이 일어나고 있다,18,39,0.2523139127761334,mid(15~30%),test,zk_00139
train,14353,193,7.1296875,16000,정부는 소수의 부를 위해 세금이나 내는 봉으로 국민을 생각하는 그릇된 정치를 반성해야 한다,13,38,0.24419209215186025,mid(15~30%),test,zk_00140
train,14404,193,10.1229375,16000,중국의 금수저들이 영국풍 무도회에 가기 위해 포크질을 배우는 사이 흑수저들은 밤새 베껴 쓴 필사본 인증샷을 학교와 직장 웹사이트에 올리고 있다,20,60,0.17198696593888543,mid(15~30%),test,zk_00141
train,14412,193,5.408,16000,서로에 대한 배려의 마음도 조금씩 키우게 됐다는 이들도 많습니다,9,27,0.32193293398926887,high(30%~),test,zk_00142
train,14451,193,9.9296875,16000,근무여건 개선을 촉구하는 급식 조리 종사원들과 이를 받아들일 수 없다는 학교 측의 갈등으로 애꿎은 학생들이 두 주째 급식을 먹지 못하고 있다,21,58,0.1753341489361036,mid(15~30%),test,zk_00143
train,14513,193,6.0406875,16000,김능진 그건 저희 생각으로는 말장난 같은 것에 지나지 않다고 봅니다,10,28,0.2882144303962034,mid(15~30%),test,zk_00144
train,14531,193,5.905375,16000,과거 이천 구 년 이천 십 삼 년 제도 변경때도 비슷한 패턴이 반복됐다,13,27,0.2948184166143498,mid(15~30%),test,zk_00145
train,14569,193,9.4019375,16000,당초 이를 근거로 발사에 실패한 것 아니냐는 관측도 나왔지만 우리 군 당국과 북한은 위성이 우주궤도 진입에 성공했다고 발표했다,18,53,0.18517601366888112,mid(15~30%),test,zk_00146
train,14600,193,8.4416875,16000,회수대상은 이천 십 육 년 시 월 일 일 에서 이천 십 육 년 십 일 월 십 구 일 내로 유통기한이 표시된 제품들이다,24,42,0.20623996173916248,mid(15~30%),test,zk_00147
train,14608,193,6.196625,16000,문제는 손님 목적지에 따라서 시간당 매출이 몇 배로 차이가 난다는 것이다,11,30,0.2809615406796387,mid(15~30%),test,zk_00148
train,14655,193,7.803625,16000,실제로 민 전 사장이 사표를 내자 후임 사장으로 청와대 등은 백 사장이 아니라 다른 후보를 원했다고 한다,17,42,0.22310314847445464,mid(15~30%),test,zk_00149
train,9655,196,10.404375,16000,그 해에 개발도상국들에서는 분당 백 명가량의 아이들이 태어났는데 그 백 명당 열 다섯 명은 태어난 지 일 년이 되기도 전에 사망하였습니다,21,56,0.16733473245764077,mid(15~30%),test,zk_00150
train,9659,196,6.2075625,16000,일각에서는 지상파 방송사들의 수입 챙기기가 도를 넘었다는 지적도 제기하고 있다,10,34,0.28046649663438206,mid(15~30%),test,zk_00151
train,9709,196,6.0405625,16000,그런데 지금 미국은 중국보고 하라고 했는데 하지 않으면 우리가 하겠다 이러고 있는데요,12,36,0.2882203945433834,mid(15~30%),test,zk_00152
train,9754,196,8.8435625,16000,해지 변경은 은행 영업일 오전 아홉 시부터 오후 다섯 시까지이며 자동이체 조회 서비스는 오전 아홉 시부터 오후 열 시까지다,19,50,0.1968678693698344,mid(15~30%),test,zk_00153
train,9768,196,9.3994375,16000,이 대표는 이 자리에서 젊은 여러분들의 열정과 충정이야말로 새누리당의 희망이라며 그래서 제가 결심했고 날짜까지 박았잖나라고 하소연했다,16,59,0.18522526555594057,mid(15~30%),test,zk_00154
train,9805,196,5.1213125,16000,이십 여년이 흐른 지금도 그의 말을 백 퍼센트 는 드물다,10,22,0.33995451498301776,high(30%~),test,zk_00155
train,9893,196,7.149125,16000,또 이번 사태를 통해 북한이 남 남 갈등을 기대했다면 북한군 입장에서는 우리군의 사기만 올려준 꼴이 됐다,16,43,0.24352816701539926,mid(15~30%),test,zk_00156
train,9907,196,8.0496875,16000,이들은 출발 후 영 쩜 오 키로미터 해상의 반환점을 돈 뒤 도착점으로 돌아오다 각각 의식을 잃고 해상에 떠오른 채 발견됐다,20,49,0.21628334106311162,mid(15~30%),test,zk_00157
train,10000,196,7.6689375,16000,아영씨의 그런 태도를 반복적으로 접하는 사람들은 아영씨를 존중하지도 조심스럽게 대하지도 않게 돼요,12,43,0.2270214494529348,mid(15~30%),test,zk_00158
train,10041,196,8.2009375,16000,이대순 변호사는 권 변호사를 구속한다면 변호사업계 전체의 업무수행을 어렵게 만드는 잘못된 선례가 될 수 있다고 말했다,16,50,0.21229442451109598,mid(15~30%),test,zk_00159
train,10422,197,12.56725,16000,특히 네 번째 미니앨범 총괄 프로듀싱을 맡았던 용감한 형제와의 작업은 어땠냐는 질문에는 무서울 줄만 알았는데 직접 만나 뵈니 주옥같은 메시지를 주시더라고요,21,66,0.13853574226771698,low(~15%),test,zk_00160
train,10442,197,7.883125,16000,지구 상에 있는 비옥한 지역만으로도 세계 인구 아니 그보다 더 많은 사람들을 손쉽게 먹여 살릴 수 있습니다,17,43,0.22085319045606486,mid(15~30%),test,zk_00161
train,10458,197,9.968875,16000,긴 밤을 뚫고 붉은 해가 뜨면 기차보다 날렵한 지하철이 새벽 다섯시 십사분에 따따따따 가벼운 음악을 울리며 새벽녘 첫출발을 한다,19,53,0.1746449129930876,mid(15~30%),test,zk_00162
train,10486,197,10.0925,16000,먼저 아베총리는 오사카시의 학교 법인 모리토모 학원이 사 월 개교할 예정인 초등학교와 관련 아키 부인이 명예 교장을 사임했다고 밝혔다,19,56,0.1725056534073784,mid(15~30%),test,zk_00163
train,10513,197,5.64875,16000,오랜 세월 사람 손을 탄 듯한 가발과 마네킹들이 묘한 분위기를 풍긴다,11,28,0.30821213666987674,high(30%~),test,zk_00164
train,10574,197,8.8409375,16000,김현정 혹시 매장에서 벌어진 일이 아니더라도 대표님께서 저건 정말 아닌데 라고 느껴졌던 경험이 있나 모르겠어요,15,47,0.19692632223833342,mid(15~30%),test,zk_00165
train,10576,197,11.878,16000,온라인 여행전문 사이트 익스피디아에 따르면 아랍에미리트 직장인들은 연차휴가 삼십 일 스웨덴 네덜란드 노르웨이는 이십 오 일을 받아 백 퍼센트 쓰고 있다,21,64,0.1465746175293792,low(~15%),test,zk_00166
train,10614,197,6.2711875,16000,졸업을 유예하는 대학생들에게 대학마저도 점점 남아 있기 어려운 공간이 되고 있다,11,34,0.2776209939527348,mid(15~30%),test,zk_00167
train,10684,197,6.814375,16000,한겨울 간식거리인 호빵과 즉석어묵도 매출이 전년대비 이십 에서 삼십 퍼센트 감소했다,11,36,0.2554912676531547,mid(15~30%),test,zk_00168
train,10686,197,13.0660625,16000,돌잔치는 김영란법이 정한 경조사에 해당하지 않아서 오 만원 이내의 선물만 가능하지만 돌잔치 행사장 대여료와 식사비용을 감안하면 사실상 손해를 감수해야 하는 상황이다,21,71,0.1332469752853215,low(~15%),test,zk_00169
train,17015,206,8.9068125,16000,최순실 씨 조카 장시호 씨가 최근 특검에서 의미심장한 진술을 한 것으로 확인됐습니다,12,35,0.1954698504110159,mid(15~30%),test,zk_00170
train,17057,206,10.42775,16000,리얼미터의 삼 월 두 주차 주중집계 당시 문재인 황교안 안희정으로 이어지는 백 이십 삼 위 구도가 뒤집어진 것,18,44,0.16695963242444115,mid(15~30%),test,zk_00171
train,17059,206,10.120375,16000,이천 팔 년 이후 지난해까지 추석 연휴 이후 코스피는 단 두 차례를 제외하고는 매년 부진한 모습을 보였다,17,42,0.1720305133963876,mid(15~30%),test,zk_00172
train,17064,206,11.018625,16000,상당수 언론이나 일반인은다른 곳도 아닌 청와대의 민정수석실에서 만든 보고서인 만큼 풍문을 짜깁기한 것일 수 없다,15,48,0.1580064034318226,mid(15~30%),test,zk_00173
train,17088,206,5.0349375,16000,노동자를 위한 변호인이 되겠다는 생각보다 당장의 생계 때문이었다,8,28,0.34578647838507753,high(30%~),test,zk_00174
train,17153,206,11.9781875,16000,항해를 지휘하는 선교에서 두 주만 더 경험을 쌓으면 된다고 말하자 그는 내가 이집트의 포트사이드로 항해하도록 마련해 주었습니다,17,54,0.14534864369204156,low(~15%),test,zk_00175
train,17167,206,8.8008125,16000,한국소비자원에 따르면 지난해 구 월 정수기렌털 상담이 전월대비 삼십 이 퍼센트 뛰었다,12,36,0.19782415623716176,mid(15~30%),test,zk_00176
train,17227,206,11.2475625,16000,그리고 나흘 뒤인 다음 달 일 일 박 시장은 박 전 대표와의 면담에서 사퇴를 종용했다고 박 전 대표 측은 주장했다,20,44,0.15479027629443856,mid(15~30%),test,zk_00177
train,17243,206,9.514875,16000,삼국유사에서 밀양 봉성사는 고려 태조에게 계책을 알려준 승려 보양이 머문 곳 등으로 기록됐다,13,39,0.18297805352292765,mid(15~30%),test,zk_00178
train,17310,206,5.02775,16000,나라나 종교가 다른 사람도 죽으면 모두 같은 장소로 가는가,9,24,0.3462808029464405,high(30%~),test,zk_00179
test,119,104,6.8649375,16000,한 잔의 커피가 소비자에게 전해지기 위해선 여러 차례의 공정을 거쳐야 한다,11,31,0.25360949127562576,mid(15~30%),train,zk_00180
test,120,104,8.031625,16000,다른 지역에서는 그곳이 아무리 넓다 하더라도 푸야 라이몬디를 발견하기가 어려울 것입니다,11,38,0.21676974547665837,mid(15~30%),train,zk_00181
test,127,104,12.845,16000,육십 사 년 초임검사로 임관한 김 전 실장은 십 년 후인 칠십 사 년 사 월 중앙정보부장 법률보좌관으로 파견됐고 같은 해 구 월 대공수사국장이 됐다,25,58,0.13554015624865443,low(~15%),train,zk_00182
test,141,104,10.7823125,16000,여러 해 앞서 탐험가인 커닝엄과 라이히하르트도 마카다미아 열매를 수집했지만 보관하기만 하고 품종에 관한 설명을 남기지 않았다,16,54,0.16146937932043484,mid(15~30%),train,zk_00183
test,152,104,10.647,16000,그는 미국 관료들은 전 씨를 약화시켜 한국을 불안정하게 만들고 예측 불가능한 결과를 부를까 봐 극도로 조심했다고 기술했다,17,51,0.16352149028026355,mid(15~30%),train,zk_00184
test,157,104,7.0905625,16000,마약이 구석구석까지 침투해 있는 많은 사회에 대해서도 그렇게 말할 수 있습니다,11,33,0.24553951918680164,mid(15~30%),train,zk_00185
test,164,104,8.465625,16000,견인이 번거로운 고급 수입차와 사 륜구동차는 견인하지 않는다는 불문율이 공공연히 퍼져 있다,12,39,0.2056567952175966,mid(15~30%),train,zk_00186
test,171,104,6.2516875,16000,또 바른정당을 제외한 야 삼 당은 탄핵을 공동 추진키로 했다,10,24,0.27848693764906934,mid(15~30%),train,zk_00187
test,173,104,7.455,16000,집이나 아파트를 구입할 때 한 번에 값을 모두 치를 수 있는 사람은 많지 않습니다,14,32,0.23353632555519332,mid(15~30%),train,zk_00188
test,176,104,10.18925,16000,탄수화물이 많이 들어간 음식을 짙은 갈색이 될 때까지 튀기거나 부쳐서 먹으면 발암 위험이 커진다는 경고가 잇따르고 있습니다,17,52,0.1708676602315152,mid(15~30%),train,zk_00189
test,7,105,11.5629375,16000,독일을 보호하기 위하여 회스는 약 이백 만 명의 인명을 앗아 가는 일을 지휘하였는데 그중 대부분이 유대인이었습니다,16,48,0.15056842666614484,mid(15~30%),train,zk_00190
test,15,105,11.903875,16000,이날 박창진 사무장은 내 지인으로부터 메신저 연락이 왔는데 나에 대한 찌라시가 돌고 있다고 한다고 전했다,15,44,0.1462560138622059,low(~15%),train,zk_00191
test,16,105,11.741125,16000,국내 경기가 여전히 침체된 상태에서 금리마저 올라가면 경기 회복 국면에 찬물을 끼얹을 수도 있다는 진단이다,15,45,0.14828334652888595,low(~15%),train,zk_00192
test,18,105,11.8196875,16000,임화섭 특파원 미국 내브래스카주 오마하의 동물원에 만취한 여성이 몰래 들어갔다가 호랑이에 물렸다,12,42,0.14729774429433656,low(~15%),train,zk_00193
test,23,105,10.6565,16000,아바의 엄마 크리스티나는 아이가 치료에 대한 두려움이 확 줄었다 면서 동병상련을 느끼는지 서로가 서로를 의지한다고 밝혔다,16,52,0.16337571501092912,mid(15~30%),train,zk_00194
test,24,105,9.17875,16000,이미 알려진 대로 미군은 한반도에 세 개 사드 포대 기지 배치가 필요하다는 입장이다,13,34,0.18967869339659169,mid(15~30%),train,zk_00195
test,27,105,12.48625,16000,하느님께서는 누구에게 우리가 우리의 형상대로 우리의 모양을 따라 사람을 만들자라는 말씀을 하셨나요,12,43,0.1394344424478099,low(~15%),train,zk_00196
test,33,105,9.3925625,16000,국회 추천이라고 했으니까 새누리당은 사사건건 딴지를 걸면서 시간을 끌 것이다,10,33,0.18536084343478854,mid(15~30%),train,zk_00197
test,37,105,6.8583125,16000,마이너스 금리 예치제도 효과를 보완하기 위한 목적이다,7,23,0.253854473241627,mid(15~30%),train,zk_00198
test,38,105,11.560875,16000,정권교체의 희망도 드리지 못했습니다라며 호남이 지지를 거둔다면 정계에서 은퇴하겠다고 밝혔다,10,41,0.15059528859311827,mid(15~30%),train,zk_00199
train,2856,106,6.692,16000,건보공단이 이씨에게 징수금을 부과하고 재산을 압류한 것은 부당하다고 판결했다,9,34,0.2601633752262352,mid(15~30%),train,zk_00200
train,2858,106,7.568125,16000,앵커 오늘 새벽 전남 여수에서 오늘 새벽 전남 여수에서 무궁화호 열차가 탈선했습니다,12,35,0.2300455273946937,mid(15~30%),train,zk_00201
train,2860,106,6.292625,16000,가방을 비롯한 수하물들을 컨베이어 벨트 위에 가능한 한 납작하게 올려놓으십시오,10,34,0.2766752042293901,mid(15~30%),train,zk_00202
train,2864,106,6.57125,16000,하지만 만성적인 운전자 부족에 시달리는 업계의 현실에서 이 같은 대책이 실효성이 없다는 지적이다,13,41,0.2649440071544936,mid(15~30%),train,zk_00203
train,2868,106,10.84375,16000,이른바 온라인 페미니즘이 지금 여기까지 오게 된 것도 팔십 년대 이후 한국에 뿌리를 내리기 시작한 페미니즘의 흐름에 많은 빚을 졌다,20,54,0.16055454128082686,mid(15~30%),train,zk_00204
train,2872,106,9.71875,16000,이런 모독적인 발언은 오히려 헌재 재판관들이 대통령 파면 쪽으로 마음을 굳히는 데 결정적인 역할을 한 것으로 알려졌다,17,49,0.1791396328760351,mid(15~30%),train,zk_00205
train,2877,106,6.1765,16000,대부분은 복합적인 국제 정치 상황에서 나오는 좌절을 제게 쏟아내는 거다,10,30,0.28187700267367705,mid(15~30%),train,zk_00206
