sample_id,speaker,dataset_split,ratio_bin,n_words_replaced,original_text,replaced_tail,new_text,duration,word_count_ok
zk_00032,136,test,low,2,세계 금융시장이 흔들리면 한국 경제 역시 직간접적인 충격을 피할 수 없을 전망이다,있을 전망이다,세계 금융시장이 흔들리면 한국 경제 역시 직간접적인 충격을 피할 수 있을 전망이다,8.0110625,True
zk_00032,136,test,mid,3,세계 금융시장이 흔들리면 한국 경제 역시 직간접적인 충격을 피할 수 없을 전망이다,있을 수 있다,세계 금융시장이 흔들리면 한국 경제 역시 직간접적인 충격을 피할 있을 수 있다,8.0110625,True
zk_00032,136,test,high,5,세계 금융시장이 흔들리면 한국 경제 역시 직간접적인 충격을 피할 수 없을 전망이다,충격을 충분히 완화할 수 있다,세계 금융시장이 흔들리면 한국 경제 역시 직간접적인 충격을 충분히 완화할 수 있다,8.0110625,True
zk_00033,136,test,low,2,평양에서 단란하게 가정을 꾸리며 행복하게 잘 살았어요,못 살았어요,평양에서 단란하게 가정을 꾸리며 행복하게 못 살았어요,5.6999375,True
zk_00033,136,test,mid,3,평양에서 단란하게 가정을 꾸리며 행복하게 잘 살았어요,불행하게 잘 살았어요,평양에서 단란하게 가정을 꾸리며 불행하게 잘 살았어요,5.6999375,True
zk_00033,136,test,high,5,평양에서 단란하게 가정을 꾸리며 행복하게 잘 살았어요,가정을 포기하며 불행하게 살았어요,평양에서 단란하게 가정을 포기하며 불행하게 살았어요,5.6999375,False
zk_00034,136,test,low,2,경향신문 박근혜 대통령과 비선실세인 최순실씨의 관계를 풍자한 그림,칭찬한 그림,경향신문 박근혜 대통령과 비선실세인 최순실씨의 관계를 칭찬한 그림,9.325125,True
zk_00034,136,test,mid,3,경향신문 박근혜 대통령과 비선실세인 최순실씨의 관계를 풍자한 그림,관계를 찬양한 그림,경향신문 박근혜 대통령과 비선실세인 최순실씨의 관계를 찬양한 그림,9.325125,True
zk_00034,136,test,high,5,경향신문 박근혜 대통령과 비선실세인 최순실씨의 관계를 풍자한 그림,비선실세인 최순실씨의 결백을 입증한 글,경향신문 박근혜 대통령과 비선실세인 최순실씨의 결백을 입증한 글,9.325125,True
zk_00035,136,test,low,2,아밀카는 휘날리는 스카프가 차축에 감기기 더 쉬운 형태의 차라는 점도 이를 뒷받침한다,이를 부정한다,아밀카는 휘날리는 스카프가 차축에 감기기 더 쉬운 형태의 차라는 점도 이를 부정한다,8.4491875,True
zk_00035,136,test,mid,3,아밀카는 휘날리는 스카프가 차축에 감기기 더 쉬운 형태의 차라는 점도 이를 뒷받침한다,점도 이를 부인한다,아밀카는 휘날리는 스카프가 차축에 감기기 더 쉬운 형태의 차라는 점도 이를 부인한다,8.4491875,True
zk_00035,136,test,high,5,아밀카는 휘날리는 스카프가 차축에 감기기 더 쉬운 형태의 차라는 점도 이를 뒷받침한다,형태의 차라는 점도 이를 부정한다,아밀카는 휘날리는 스카프가 차축에 감기기 더 쉬운 형태의 차라는 점도 이를 부정한다,8.4491875,True
zk_00036,136,test,low,2,한편 타이즈는 현재 민병대와 후티 반군이 교전 중에 있다,끝났다,한편 타이즈는 현재 민병대와 후티 반군이 교전 끝났다,6.4835625,False
zk_00036,136,test,mid,3,한편 타이즈는 현재 민병대와 후티 반군이 교전 중에 있다,휴전 중에 있다,한편 타이즈는 현재 민병대와 후티 반군이 휴전 중에 있다,6.4835625,True
zk_00036,136,test,high,5,한편 타이즈는 현재 민병대와 후티 반군이 교전 중에 있다,후티 반군이 평화협상에 참여했다,한편 타이즈는 현재 민병대와 후티 반군이 평화협상에 참여했다,6.4835625,False
zk_00037,136,test,low,2,이른바 동네의원 외래진료 본인부담금 노인정액제가 현행대로 당분간 유지될 것으로 보인다,것으로 드러난다,이른바 동네의원 외래진료 본인부담금 노인정액제가 현행대로 당분간 유지될 것으로 드러난다,9.1265,True
zk_00037,136,test,mid,3,이른바 동네의원 외래진료 본인부담금 노인정액제가 현행대로 당분간 유지될 것으로 보인다,변할 것으로 보인다,이른바 동네의원 외래진료 본인부담금 노인정액제가 현행대로 당분간 변할 것으로 보인다,9.1265,True
zk_00037,136,test,high,5,이른바 동네의원 외래진료 본인부담금 노인정액제가 현행대로 당분간 유지될 것으로 보인다,곧 전면적으로 개편될 것으로 보인다,이른바 동네의원 외래진료 본인부담금 노인정액제가 곧 전면적으로 개편될 것으로 보인다,9.1265,True
zk_00038,136,test,low,2,또 적절하지 않다 이런 비판은 피하기는 어려울 것 같습니다,틀렸을 겁니다,또 적절하지 않다 이런 비판은 피하기는 어려울 틀렸을 겁니다,5.9546875,True
zk_00038,136,test,mid,3,또 적절하지 않다 이런 비판은 피하기는 어려울 것 같습니다,쉬울 것 같습니다,또 적절하지 않다 이런 비판은 피하기는 쉬울 것 같습니다,5.9546875,True
zk_00038,136,test,high,5,또 적절하지 않다 이런 비판은 피하기는 어려울 것 같습니다,칭찬을 받을 것 같습니다,또 적절하지 않다 이런 칭찬을 받을 것 같습니다,5.9546875,False
zk_00039,136,test,low,2,건강 전문가들도 영양과 건강에 대해 흔히 의견의 일치를 보지 못합니다,잘 봅니다,건강 전문가들도 영양과 건강에 대해 흔히 의견의 일치를 잘 봅니다,8.822875,True
zk_00039,136,test,mid,3,건강 전문가들도 영양과 건강에 대해 흔히 의견의 일치를 보지 못합니다,완전히 일치합니다,건강 전문가들도 영양과 건강에 대해 흔히 의견의 완전히 일치합니다,8.822875,False
zk_00039,136,test,high,5,건강 전문가들도 영양과 건강에 대해 흔히 의견의 일치를 보지 못합니다,흔히 의견의 일치를 잘 봅니다,건강 전문가들도 영양과 건강에 대해 흔히 의견의 일치를 잘 봅니다,8.822875,True
zk_00040,141,test,low,2,이 고사총은 대공용이 주임무지만 사람 특히 정적이나 정치범 등을 대상으로 한 것은 북한 외에는 없다는 것이 전문가들의 전언이다,일반인의 추측이다,이 고사총은 대공용이 주임무지만 사람 특히 정적이나 정치범 등을 대상으로 한 것은 북한 외에는 없다는 것이 일반인의 추측이다,10.9168125,True
zk_00040,141,test,mid,3,이 고사총은 대공용이 주임무지만 사람 특히 정적이나 정치범 등을 대상으로 한 것은 북한 외에는 없다는 것이 전문가들의 전언이다,것이 전문가들의 반박이다,이 고사총은 대공용이 주임무지만 사람 특히 정적이나 정치범 등을 대상으로 한 것은 북한 외에는 없다는 것이 전문가들의 반박이다,10.9168125,True
zk_00040,141,test,high,5,이 고사총은 대공용이 주임무지만 사람 특히 정적이나 정치범 등을 대상으로 한 것은 북한 외에는 없다는 것이 전문가들의 전언이다,외에도 많다는 것이 전문가들의 전언이다,이 고사총은 대공용이 주임무지만 사람 특히 정적이나 정치범 등을 대상으로 한 것은 북한 외에도 많다는 것이 전문가들의 전언이다,10.9168125,True
zk_00041,141,test,low,2,그랬더니 강남구 쪽에서 좋은 의견을 내주시는데 왜 제가 안 받겠느냐,받겠느냐 → 주겠느냐,그랬더니 강남구 쪽에서 좋은 의견을 내주시는데 왜 제가 받겠느냐 → 주겠느냐,6.5249375,False
zk_00041,141,test,mid,3,그랬더니 강남구 쪽에서 좋은 의견을 내주시는데 왜 제가 안 받겠느냐,제가 꼭 받겠습니다,그랬더니 강남구 쪽에서 좋은 의견을 내주시는데 왜 제가 꼭 받겠습니다,6.5249375,True
zk_00041,141,test,high,5,그랬더니 강남구 쪽에서 좋은 의견을 내주시는데 왜 제가 안 받겠느냐,내주시는데 왜 제가 안 드리겠냐,그랬더니 강남구 쪽에서 좋은 의견을 내주시는데 왜 제가 안 드리겠냐,6.5249375,True
zk_00042,141,test,low,2,이 수치는 전 세계의 남녀노소 일 인당 백 육십 이 달러에 해당하는 액수이다,해당하지 않는다,이 수치는 전 세계의 남녀노소 일 인당 백 육십 이 달러에 해당하지 않는다,6.94125,True
zk_00042,141,test,mid,3,이 수치는 전 세계의 남녀노소 일 인당 백 육십 이 달러에 해당하는 액수이다,달러보다 훨씬 적다,이 수치는 전 세계의 남녀노소 일 인당 백 육십 이 달러보다 훨씬 적다,6.94125,True
zk_00042,141,test,high,5,이 수치는 전 세계의 남녀노소 일 인당 백 육십 이 달러에 해당하는 액수이다,육십 이 달러보다 훨씬 적다,이 수치는 전 세계의 남녀노소 일 인당 백 육십 이 달러보다 훨씬 적다,6.94125,True
zk_00043,141,test,low,2,또한 이른바 과도기에 있는 나라들 특히 동유럽의 나라들과 구소련의 공화국들에 살고 있는 사람들 중에도 영양 부족 상태에 있는 사람이 이천 칠백 만 명이나 됩니다,명이나 모자랍니다,또한 이른바 과도기에 있는 나라들 특히 동유럽의 나라들과 구소련의 공화국들에 살고 있는 사람들 중에도 영양 부족 상태에 있는 사람이 이천 칠백 만 명이나 모자랍니다,12.5399375,True
zk_00043,141,test,mid,3,또한 이른바 과도기에 있는 나라들 특히 동유럽의 나라들과 구소련의 공화국들에 살고 있는 사람들 중에도 영양 부족 상태에 있는 사람이 이천 칠백 만 명이나 됩니다,명도 모자랍니다,또한 이른바 과도기에 있는 나라들 특히 동유럽의 나라들과 구소련의 공화국들에 살고 있는 사람들 중에도 영양 부족 상태에 있는 사람이 이천 칠백 명도 모자랍니다,12.5399375,False
zk_00043,141,test,high,5,또한 이른바 과도기에 있는 나라들 특히 동유럽의 나라들과 구소련의 공화국들에 살고 있는 사람들 중에도 영양 부족 상태에 있는 사람이 이천 칠백 만 명이나 됩니다,이천 칠백 만 명이 부족합니다,또한 이른바 과도기에 있는 나라들 특히 동유럽의 나라들과 구소련의 공화국들에 살고 있는 사람들 중에도 영양 부족 상태에 있는 사람이 이천 칠백 만 명이 부족합니다,12.5399375,True
zk_00044,141,test,low,2,지하철 일 호선과 칠 호선이 만나는 구로구 온수동도 평당 비용이 삼 만 육천 원 정도로 저렴했다,정도로 비쌌다,지하철 일 호선과 칠 호선이 만나는 구로구 온수동도 평당 비용이 삼 만 육천 원 정도로 비쌌다,8.3621875,True
zk_00044,141,test,mid,3,지하철 일 호선과 칠 호선이 만나는 구로구 온수동도 평당 비용이 삼 만 육천 원 정도로 저렴했다,원 정도로 비쌌다,지하철 일 호선과 칠 호선이 만나는 구로구 온수동도 평당 비용이 삼 만 육천 원 정도로 비쌌다,8.3621875,True
zk_00044,141,test,high,5,지하철 일 호선과 칠 호선이 만나는 구로구 온수동도 평당 비용이 삼 만 육천 원 정도로 저렴했다,삼십만 원 정도로 매우 비쌌다,지하철 일 호선과 칠 호선이 만나는 구로구 온수동도 평당 비용이 삼 삼십만 원 정도로 매우 비쌌다,8.3621875,True
zk_00045,141,test,low,2,어제 새누리당 유승민 원내대표가 담배가격 인상 후 담배를 피우는 어르신들의 고통이 크니 저가담배 정책을 검토해보라는 얘길 했는데 후폭풍이 거셉니다,후폭풍이 약합니다,어제 새누리당 유승민 원내대표가 담배가격 인상 후 담배를 피우는 어르신들의 고통이 크니 저가담배 정책을 검토해보라는 얘길 했는데 후폭풍이 약합니다,12.0205,True
zk_00045,141,test,mid,3,어제 새누리당 유승민 원내대표가 담배가격 인상 후 담배를 피우는 어르신들의 고통이 크니 저가담배 정책을 검토해보라는 얘길 했는데 후폭풍이 거셉니다,했는데 반응이 좋습니다,어제 새누리당 유승민 원내대표가 담배가격 인상 후 담배를 피우는 어르신들의 고통이 크니 저가담배 정책을 검토해보라는 얘길 했는데 반응이 좋습니다,12.0205,True
zk_00045,141,test,high,5,어제 새누리당 유승민 원내대표가 담배가격 인상 후 담배를 피우는 어르신들의 고통이 크니 저가담배 정책을 검토해보라는 얘길 했는데 후폭풍이 거셉니다,검토해보라는 얘길 했는데 호응이 적습니다,어제 새누리당 유승민 원내대표가 담배가격 인상 후 담배를 피우는 어르신들의 고통이 크니 저가담배 정책을 검토해보라는 얘길 했는데 호응이 적습니다,12.0205,True
